author_id,author_name,afiliacion_actual,orcid,areas_tematicas,documentos,citas,h_index,metricas_extra_json,status,error,scraped_at
56245747800,"Dumont, Jorge",,,,1,45,1,{},ok,,2026-08-17T14:18:14.410365+00:00
57219221969,"Olivares-Olivares, Valeria Alejandra",,,,5,2,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0"", ""metrica_7"": ""0"", ""metrica_8"": ""0""}",ok,,2026-08-17T14:18:16.093375+00:00
57220453693,"Saavedra, M.",,,,1,1,1,{},ok,,2026-08-17T14:18:16.405223+00:00
56157900100,"Cautivo, Karla",,,,1,8,1,{},ok,,2026-08-17T14:18:16.756100+00:00
57218196115,"Martinez, Pascalle",,,,1,2,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:18:19.180070+00:00
57219485174,"Hidalgo, Tamara",,,,1,8,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:18:21.042105+00:00
57221257458,"Bailey, L.",,,,1,2,1,"{""metrica_3"": ""1"", ""metrica_4"": ""2"", ""metrica_5"": ""0.391""}",ok,,2026-08-17T14:18:21.862856+00:00
56553973500,"Elizalde, Pedro García",,,,2,19,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T14:18:21.450317+00:00
60536001900,"González-Murgas, Macarena",,,,1,1,1,{},ok,,2026-08-17T14:18:24.382345+00:00
60432706000,"Ampuero, Guillermo Cid",,,,1,5,1,"{""metrica_3"": ""1"", ""metrica_4"": ""5"", ""metrica_5"": ""1.217""}",ok,,2026-08-17T14:18:26.122843+00:00
57208551510,"Rigual, Yandi",,,,1,14,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:18:26.831869+00:00
57210281895,"Wong, Genezareth",,,,1,144,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:18:26.804303+00:00
59244954100,"Sebastian, Oliva H.",,,,1,19,1,"{""metrica_3"": ""1"", ""metrica_4"": ""19"", ""metrica_5"": ""1.266""}",ok,,2026-08-17T14:18:29.385775+00:00
59455132900,"Otárola-Cornejo, Fabiola Andrea",,,,1,2,1,"{""metrica_3"": ""1"", ""metrica_4"": ""2"", ""metrica_5"": ""0.468""}",ok,,2026-08-17T14:18:30.489594+00:00
59828396600,"Morales, Grace I.",,,,1,1,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:18:31.779471+00:00
57206225629,"Rivas, J.",,,,1,6,1,{},ok,,2026-08-17T14:18:32.541728+00:00
55619148700,"Quiñones, Paola",,,,1,17,1,{},ok,,2026-08-17T14:18:33.105750+00:00
58626026400,"Orellana, Andrea Lizama",,,,1,5,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:18:34.212464+00:00
60365013400,"Magaña, Pía",,,,1,1,1,{},ok,,2026-08-17T14:18:35.605768+00:00
57208758120,"González, Ninozka",,,,2,2,1,"{""metrica_3"": ""0"", ""metrica_4"": ""1"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T14:18:37.238004+00:00
57209024268,"Álvarez, César",,,,2,3,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T14:18:38.091862+00:00
56618945200,"Anjarí, M. S.",,,,1,42,1,{},ok,,2026-08-17T14:18:39.751835+00:00
59441601700,"Salas, Christian",,,,5,5,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""1"", ""metrica_7"": ""4"", ""metrica_8"": ""0.56""}",ok,,2026-08-17T14:18:40.352499+00:00
58386284400,"Novoa, Catalina",,,,1,45,1,{},ok,,2026-08-17T14:18:42.116497+00:00
56037274500,"González-Guzmán, Jorge",,,,4,48,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:18:41.670839+00:00
55084668600,"Erazo, Sergio",,,,1,18,1,{},ok,,2026-08-17T14:18:43.572540+00:00
60078172200,"Quiroz Venegas, Waldo",,,,1,1,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:18:44.497327+00:00
57189632050,"Silva, Alejandro",,,,1,3,1,{},ok,,2026-08-17T14:18:47.055534+00:00
59389472900,"Contreras, María Belén",,,,2,2,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T14:18:47.556029+00:00
25028467600,"Navarro, Sara",,,,1,5,1,{},ok,,2026-08-17T14:18:48.249654+00:00
57510452500,"Quilhot, W. P.",,,,4,3,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0""}",ok,,2026-08-17T14:18:49.635313+00:00
55845824800,"Henríquez, Mirtha",,,,1,45,1,{},ok,,2026-08-17T14:18:51.458538+00:00
58314119600,"Oyanedel, Víctor Briones",,,,1,3,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:18:52.606872+00:00
55190167600,"López, Diego",,,,1,16,1,{},ok,,2026-08-17T14:18:52.841035+00:00
57002518800,"Soto, Ana María Riveros",,,,5,2,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0"", ""metrica_7"": ""0"", ""metrica_8"": ""0""}",ok,,2026-08-17T14:18:54.727958+00:00
57218365099,"Olivares, Germán",,,,1,38,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:18:55.706225+00:00
57193087996,"Rodriguez, Simón",,,,1,5,1,{},ok,,2026-08-17T14:18:57.299798+00:00
49561111800,"Espejo, Victor",,,,1,5,1,{},ok,,2026-08-17T14:18:57.875880+00:00
59445834800,"Calderón Archina, Aldana",,,,2,6,1,"{""metrica_3"": ""0"", ""metrica_4"": ""1"", ""metrica_5"": ""6"", ""metrica_6"": ""0.424""}",ok,,2026-08-17T14:19:00.033979+00:00
57192830186,"Solorza, Héctor",,,,1,23,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:19:00.483782+00:00
57192829170,"Olivares, Rodrigo",,,,1,7,1,{},ok,,2026-08-17T14:19:02.223449+00:00
57900777500,"Soto, Germán E.",,,,1,9,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:19:02.403663+00:00
56259157400,"Alfredo Palacios, R.",,,,1,1,1,{},ok,,2026-08-17T14:19:05.196282+00:00
57192809571,"Fitzek, Reinhard",,,,2,1,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T14:19:05.801945+00:00
57205130134,"Rivera, Adrian",,,,1,27,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:19:07.101213+00:00
57195413425,"Uribe, Christopher A.",,,,1,3,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:19:07.868250+00:00
59844893000,"Henríquez, María José",,,,1,47,1,{},ok,,2026-08-17T14:19:08.910189+00:00
59763517200,"Vasquez, Dreidy Mercedes",,,,6,4,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0"", ""metrica_7"": ""0"", ""metrica_8"": ""0"", ""metrica_9"": ""0"", ""metrica_10"": ""0""}",ok,,2026-08-17T14:19:10.050559+00:00
55772615400,"Ovalle, Ariel",,,,1,3,1,{},ok,,2026-08-17T14:19:11.862519+00:00
57208653100,"Jorratt, Paloma",,,,1,32,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:19:13.403851+00:00
57206725578,"Ardiles, Franco",,,,2,3,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:19:13.094139+00:00
58121193600,"Molina, Vitalia",,,,1,7,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:19:15.940172+00:00
57219388096,"Astudillo, Gonzalo",,,,2,4,1,{},ok,,2026-08-17T14:19:16.764983+00:00
55803990200,"Sandino, Diego",,,,1,15,1,{},ok,,2026-08-17T14:19:18.869589+00:00
57191385056,Proust,,,,1,20,1,{},ok,,2026-08-17T14:19:19.118017+00:00
59003994600,"Huenchuleo-Pedreros, Carlos",,,,2,10,2,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:19:20.450100+00:00
58202223400,"Reyes, Sebastián A.",,https://www.scopus.com/redirect.uri?url=https://orcid.org/0000-0003-4161-2989&authorId=58202223400&origin=AuthorProfile&orcId=0000-0003-4161-2989&category=orcidLink,,7,12,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0"", ""metrica_7"": ""0""}",ok,,2026-08-17T14:19:22.102300+00:00
58363909100,"Sepúlveda-Egaña, Bernardita",,,,5,7,2,"{""metrica_3"": ""0"", ""metrica_4"": ""1"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T14:19:23.324055+00:00
55671799700,"Escobar B, Daniela",,,,1,95,1,{},ok,,2026-08-17T14:19:23.966711+00:00
57200030760,"Valenzuela, Jaime",,,,1,8,1,"{""metrica_3"": ""1"", ""metrica_4"": ""8"", ""metrica_5"": ""0.429""}",ok,,2026-08-17T14:19:24.673882+00:00
36602441900,"Cordero Quinzacara, Eduardo",,https://www.scopus.com/redirect.uri?url=https://orcid.org/0000-0002-8433-5582&authorId=36602441900&origin=AuthorProfile&orcId=0000-0002-8433-5582&category=orcidLink,,2,1,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T14:19:27.584231+00:00
58819447300,"Exss, Ursula",,,,2,1,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T14:19:27.938776+00:00
57866889000,"Calderón, María A.Rueda",,,,1,29,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:19:29.032517+00:00
57193853581,"Marianela Arancibia, M.",,,,1,2,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:19:29.977936+00:00
55969248200,"McMillan L, Norman",,,,1,95,1,{},ok,,2026-08-17T14:19:31.476652+00:00
55364871600,"Perez, Fernando",,,,1,1,1,{},ok,,2026-08-17T14:19:32.156005+00:00
59073999000,"Diaz-Saavedra, Emerson",,,,1,25,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:19:34.314509+00:00
56729032100,"Araya, Raquel",,,,1,6,1,{},ok,,2026-08-17T14:19:34.673326+00:00
57697799100,"Nuñez-Andrade, H.",,,,1,8,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:19:35.769380+00:00
60234994100,"Fernández, Evelyn",,,,1,1,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:19:36.627939+00:00
57217833973,"Romero-Chambi, Eduardo",,,,1,43,1,"{""metrica_3"": ""1"", ""metrica_4"": ""42"", ""metrica_5"": ""1.54""}",ok,,2026-08-17T14:19:40.029816+00:00
6602215779,"Erazo, A. M.",,,,2,7,1,{},ok,,2026-08-17T14:19:40.144679+00:00
57216963303,"San Martín, Margarita",,,,1,3,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:19:40.844979+00:00
55501410400,"Johnson, Roberto",,,,3,3,1,"{""metrica_3"": ""0""}",ok,,2026-08-17T14:19:41.388999+00:00
55918417200,"Madrid, Juan Carlos",,,,1,2,1,{},ok,,2026-08-17T14:19:44.195684+00:00
57979713500,"Farfán, Hishan",,,,3,1,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0"", ""metrica_7"": ""0""}",ok,,2026-08-17T14:19:43.997973+00:00
57225908598,"Echiburú, Gerardo Godoy",,,,1,6,1,"{""metrica_3"": ""1"", ""metrica_4"": ""6"", ""metrica_5"": ""1.694""}",ok,,2026-08-17T14:19:45.575683+00:00
58089399200,"Pino-Araya, Javiera",,,,3,6,1,"{""metrica_3"": ""0"", ""metrica_4"": ""2"", ""metrica_5"": ""3"", ""metrica_6"": ""0.452""}",ok,,2026-08-17T14:19:46.831961+00:00
57642723700,"Cañete, Diego Grez",,,,1,1,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:19:47.997352+00:00
58514112000,"Contreras, Carmen",,,,1,12,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:19:49.259829+00:00
57312729000,"Díaz-Silva, Mónica",,,,1,1,1,"{""metrica_3"": ""1"", ""metrica_4"": ""1"", ""metrica_5"": ""0.083""}",ok,,2026-08-17T14:19:49.715519+00:00
56666930200,"Low, Constanza",,,,2,8,1,"{""metrica_3"": ""0""}",ok,,2026-08-17T14:19:51.790708+00:00
58949925600,"Cisternas-Negrete, Souly",,,,2,1,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T14:19:51.990361+00:00
58247871900,"Sepúlveda, Rocío",,,,1,11,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:19:54.900576+00:00
58929631400,"Ponce, Jefté",,,,2,50,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T14:19:55.341979+00:00
57226321705,"Narbona, Loreto Valencia",,,,1,1,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:19:56.621289+00:00
60277423200,"Carrillo, Franco Andrés Artigas",,,,1,1,1,{},ok,,2026-08-17T14:19:57.188329+00:00
57210509436,"Silva, C.",,,,1,4,1,{},ok,,2026-08-17T14:19:59.395433+00:00
58199137700,"Labrin, Oriana",,,,2,6,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T14:19:59.457378+00:00
59897826700,"Bórquez, Alexis Toledo",,,,1,7,1,"{""metrica_3"": ""1"", ""metrica_4"": ""6"", ""metrica_5"": ""1.319""}",ok,,2026-08-17T14:20:00.618151+00:00
55799795500,"Zúñiga, Jimena",,,,1,22,1,{},ok,,2026-08-17T14:20:01.182653+00:00
57667317400,"Nova, Cristian",,,,1,7,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:20:03.552015+00:00
6507133969,"Sierralta, G.",,,,3,2,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0""}",ok,,2026-08-17T14:20:03.585776+00:00
56553697100,"Castro, Raúl Barazarte",,,,1,19,1,{},ok,,2026-08-17T14:20:06.002658+00:00
57205113644,"Oyarzún, Claudia Bahamondes",,,,5,1,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0"", ""metrica_7"": ""2"", ""metrica_8"": ""1"", ""metrica_9"": ""0""}",ok,,2026-08-17T14:20:06.749301+00:00
57957662500,"Hernández-Pérez, Nicole",,,,1,1,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:20:08.036614+00:00
6603276033,"Romo, Cecilia",,,,1,14,1,{},ok,,2026-08-17T14:20:08.378468+00:00
57189036307,"Lefimil, Susana",,,,1,6,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:20:11.104463+00:00
56199270900,"Héctor, Vargas O.",,,,1,43,1,{},ok,,2026-08-17T14:20:11.254815+00:00
16156351100,"Grossie, J.",,,,1,30,1,{},ok,,2026-08-17T14:20:12.397265+00:00
57223971829,"González-Huenuman, Camila",,,,1,4,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:20:12.574843+00:00
57211297143,"Humanes, Víctor",,,,1,4,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:20:17.089062+00:00
59907052400,"Flores Sepulveda, Monica",,,,1,1,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:20:17.187207+00:00
15829861200,"Sáiz G, Francisco",,,,1,11,1,{},ok,,2026-08-17T14:20:17.501538+00:00
59924962200,"Zamorano, Fabián Antonio Orellana",,,,1,1,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:20:18.181995+00:00
57193081810,"Laport, Níckolas",,,,1,2,1,{},ok,,2026-08-17T14:20:21.549345+00:00
55331819600,"Edda Hurtado, P.",,,,2,7,1,"{""metrica_3"": ""0""}",ok,,2026-08-17T14:20:22.353520+00:00
58826571600,"Pinto, Sofia",,,,2,3,1,"{""metrica_3"": ""0"", ""metrica_4"": ""1"", ""metrica_5"": ""2"", ""metrica_6"": ""0.288""}",ok,,2026-08-17T14:20:22.337628+00:00
58509520300,"Villalobos, Antonella Ghio",,,,1,8,1,"{""metrica_3"": ""1"", ""metrica_4"": ""8"", ""metrica_5"": ""0.79""}",ok,,2026-08-17T14:20:23.922740+00:00
57214340802,"Galleguillos, C.",,,,1,3,1,{},ok,,2026-08-17T14:20:27.167896+00:00
57222710190,"Farías, Tomás Pérez",,,,2,18,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T14:20:27.450479+00:00
58162282000,"Castillo Cañete, Ignacio",,,,1,4,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:20:28.243778+00:00
58736437300,"Bruna, Yareta",,,,1,3,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:20:28.781638+00:00
59462326700,"Gallardo-Matus, José",,,,7,13,2,"{""metrica_3"": ""0"", ""metrica_4"": ""0""}",ok,,2026-08-17T14:20:31.617728+00:00
57224168122,"Verdessi, Franco",,,,1,7,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:20:33.120181+00:00
57164311900,"Jiménez, Marcela Mohammad",,,,2,7,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:20:33.425816+00:00
58871272900,"Núñez Ojeda, Raúl",,,,1,1,1,"{""metrica_3"": ""1"", ""metrica_4"": ""1"", ""metrica_5"": ""0.189""}",ok,,2026-08-17T14:20:33.775962+00:00
59893600400,"Peña Domarchi, Alonso",,,,2,3,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T14:20:37.473007+00:00
59418076700,"Mahnert, Camilo",,,,1,13,1,"{""metrica_3"": ""1"", ""metrica_4"": ""12"", ""metrica_5"": ""1.489""}",ok,,2026-08-17T14:20:38.296110+00:00
57214472393,"Jara, G.",,,,1,2,1,{},ok,,2026-08-17T14:20:38.757141+00:00
57222096856,"Boye, Milena Adaros",,,,1,6,1,"{""metrica_3"": ""1"", ""metrica_4"": ""6"", ""metrica_5"": ""0.67""}",ok,,2026-08-17T14:20:39.036143+00:00
57438846200,"Morales, Francisca",,,,1,22,1,"{""metrica_3"": ""1"", ""metrica_4"": ""22"", ""metrica_5"": ""1.7""}",ok,,2026-08-17T14:20:42.707811+00:00
59701244400,"Morales, Roberto",,,,1,8,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:20:44.025728+00:00
59707795700,"Castillo, Wilson",,,,1,3,1,"{""metrica_3"": ""1"", ""metrica_4"": ""3"", ""metrica_5"": ""0.73""}",ok,,2026-08-17T14:20:44.042489+00:00
15720470000,"Fajardo, Adrián",,,,1,69,1,{},ok,,2026-08-17T14:20:44.287308+00:00
57218365042,"Díaz, Cristina",,,,1,38,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:20:47.829267+00:00
8671272600,"Cañas, F. J.",,,,1,1,1,{},ok,,2026-08-17T14:20:48.742874+00:00
59966585500,"Otarola, Luis Lillo",,,,4,4,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""1"", ""metrica_6"": ""3"", ""metrica_7"": ""6.656""}",ok,,2026-08-17T14:20:49.169664+00:00
59299704800,"Álvarez-Véliz, Rodrigo",,,,1,5,1,"{""metrica_3"": ""1"", ""metrica_4"": ""5"", ""metrica_5"": ""2.999""}",ok,,2026-08-17T14:20:48.791328+00:00
57196278961,"Barra, Luis",,,,1,1,1,{},ok,,2026-08-17T14:20:53.237598+00:00
57220749016,"Ruiz, Domingo",,,,1,1,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:20:53.616154+00:00
59290525900,"Moráis, José",,,,1,1,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:20:53.526528+00:00
57218262602,"Zamora, Daniela",,,,1,8,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:20:54.298301+00:00
57541444700,"Marchant, Karla Varas",,,,7,4,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0"", ""metrica_7"": ""0"", ""metrica_8"": ""1"", ""metrica_9"": ""0"", ""metrica_10"": ""0""}",ok,,2026-08-17T14:20:57.812037+00:00
58102703200,"Muñoz, Hector Sebastián Opazo",,,,1,6,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:20:58.133748+00:00
36100120400,"Cristina Retamal, María",,,,1,29,1,{},ok,,2026-08-17T14:20:59.262032+00:00
55983257100,"Berendsen, Hans",,,,1,2,1,{},ok,,2026-08-17T14:20:59.329439+00:00
57209780708,"Campos-Vergara, Fabián Andrés",,,,1,2,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:21:02.402283+00:00
59352337800,"Pizarro, Sebastián",,,,2,4,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:21:02.516565+00:00
58502876800,"Osses, Josefa",,,,1,1,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:21:03.777041+00:00
57210895860,"Tufiño, Carolina",,,,1,29,1,"{""metrica_3"": ""1"", ""metrica_4"": ""29"", ""metrica_5"": ""1.32""}",ok,,2026-08-17T14:21:04.072974+00:00
57329182700,"Espinoza, Bryan",,,,2,2,1,"{""metrica_3"": ""1"", ""metrica_4"": ""1"", ""metrica_5"": ""0.207""}",ok,,2026-08-17T14:21:08.119266+00:00
57219961967,"Gonzalez, Claudia M.",,,,2,1,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T14:21:08.413655+00:00
57189025633,"Caballero, Hugo",,,,5,7,2,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0"", ""metrica_7"": ""0""}",ok,,2026-08-17T14:21:08.603908+00:00
57192592012,"de Conti Rivara, Giuliano",,,,1,3,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:21:09.726701+00:00
57205123060,"Suárez, Domingo",,,,1,27,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:21:12.632505+00:00
59001416200,"Quijano-Escobar, Camila",,,,2,2,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:21:13.286278+00:00
57205514983,"Valenzuela, Francisco",,,,1,2,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:21:13.400315+00:00
58101171700,"Bustos Azocar, Edmundo",,,,1,5,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:21:15.516003+00:00
57198032485,"Flores, Javier",,,,2,3,1,"{""metrica_3"": ""0""}",ok,,2026-08-17T14:21:17.792802+00:00
57196755315,"Ascencio, J.",,,,1,5,1,{},ok,,2026-08-17T14:21:18.820715+00:00
59453856300,"Valero, David",,,,3,3,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:21:18.600358+00:00
57193084917,"de Sarratea, Arturo",,,,1,2,1,{},ok,,2026-08-17T14:21:20.460046+00:00
56270091100,"Aguilera Tapia, Rodrigo Antonio",,,,1,4,1,{},ok,,2026-08-17T14:21:23.293467+00:00
57216178252,"Baeza, Eduardo",,,,1,5,1,"{""metrica_3"": ""1"", ""metrica_4"": ""5"", ""metrica_5"": ""0.553""}",ok,,2026-08-17T14:21:23.632884+00:00
57069725300,"Alvarado, Carlos Humberto Valderrama",,,,1,13,1,{},ok,,2026-08-17T14:21:23.657250+00:00
57213041251,"Tapia, Gonzalo",,,,3,8,1,"{""metrica_3"": ""0"", ""metrica_4"": ""2"", ""metrica_5"": ""4"", ""metrica_6"": ""0.499""}",ok,,2026-08-17T14:21:25.221809+00:00
57214680459,"Cardenas, Hugo",,,,1,6,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:21:27.603955+00:00
53264107200,"Lemus, Mariana",,,,1,16,1,{},ok,,2026-08-17T14:21:28.389677+00:00
60076415100,"García-Cabrera, Fernanda",,,,1,2,1,"{""metrica_3"": ""1"", ""metrica_4"": ""2"", ""metrica_5"": ""0.794""}",ok,,2026-08-17T14:21:29.060645+00:00
58690051000,"Vásquez-Bravo, Catalina",,,,1,9,1,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T14:21:29.717403+00:00
