fuente,universidad,anio_dato,ventana,variable,valor,unidad,definicion,url,fecha_descarga,metodo
scimago,Universidad Diego Portales,2024,2020-2024,scimago_posicion_nacional,26.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Diego Portales,2024,2020-2024,scimago_posicion_mundial,6549.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Diego Portales,2024,2020-2024,scimago_mejor_cuartil,1.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de La Serena,2024,2020-2024,scimago_posicion_nacional,27.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de La Serena,2024,2020-2024,scimago_posicion_mundial,6593.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de La Serena,2024,2020-2024,scimago_mejor_cuartil,2.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Adolfo Ibanez,2024,2020-2024,scimago_posicion_nacional,28.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Adolfo Ibanez,2024,2020-2024,scimago_posicion_mundial,6638.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Adolfo Ibanez,2024,2020-2024,scimago_mejor_cuartil,2.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de Antofagasta,2024,2020-2024,scimago_posicion_nacional,29.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de Antofagasta,2024,2020-2024,scimago_posicion_mundial,6741.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
